,Track ID,genre,year of release,number of listens,track title,artist name,favorites
9316,107653,Rock,2014,1057,The End of the Film,Tony Gage,0
9317,107654,Rock,2014,352,After the noise (first sketch),Tony Gage,1
9318,107655,Rock,2014,799,Bassist Instinct,Tony Gage,2
9319,107656,Rock,2014,1067,Buzzer,Tony Gage,0
9320,107657,Rock,2014,918,Waiting in the Dark,Tony Gage,0
9321,107658,Rock,2014,741,RSTON outro music,Tony Gage,0
9322,107659,Rock,2014,7244,80s Action Movie,Tony Gage,1
9323,107660,Rock,2014,1043,Sunday Afternoon mix down,Tony Gage,0
9324,107661,Rock,2014,825,You've got the makings of a star (preliminary version),Tony Gage,0
9325,107662,Rock,2014,1492,DEATHGRIND,Tony Gage,3
9326,107743,Rock,2014,978,Fast As Fuck/School Days,Hector's Pets,0
9327,107744,Rock,2014,301,Meltdown Momma,Hector's Pets,0
9328,107745,Rock,2014,842,Like A Dog,Hector's Pets,0
9329,107746,Rock,2014,366,Don't Wanna Live,Hector's Pets,0
9330,107747,Rock,2014,607,New Job,Hector's Pets,2
9331,107748,Rock,2014,533,Station Wagon/Teenacher,Hector's Pets,0
9332,107749,Rock,2014,1500,Year Of The Pets,Hector's Pets,1
9333,107799,Rock,2014,4767,Fallen So Far,Landskap,3
9334,107805,Rock,2014,7317,Human,Acherontia,22
9335,108028,Rock,2014,1291,Waiting,Wann,0
9336,108029,Rock,2014,612,Guayedra,Wann,1
9337,108030,Rock,2014,911,Dreamelectro,Wann,0
9338,108031,Rock,2014,14594,Happy Birthday,Wann,2
9339,108032,Rock,2014,1661,She's a Robot,Wann,1
9340,108033,Rock,2014,1890,Celebrate,Wann,0
9341,108034,Rock,2014,1624,You or nothing,Wann,1
9342,108035,Rock,2014,1989,Rubicone,Wann,1
9343,108036,Rock,2014,3511,Mr. White,Wann,2
9344,108037,Rock,2014,2725,Autogenic,Kubark,3
9345,108038,Rock,2014,3861,Meat,Kubark,5
9346,108075,Rock,2014,1214,Conflagración,Viva Belgrado,0
9347,108076,Rock,2014,845,"Ego Redibo, Tu Nunquam",Viva Belgrado,0
9348,108077,Rock,2014,1201,Ersa,Viva Belgrado,1
9349,108078,Rock,2014,1283,Crisálida,Viva Belgrado,0
9350,108079,Rock,2014,2280,Uróboros,Viva Belgrado,0
9351,108148,Rock,2014,904,Entre aires de grandeza,Interlude,0
9352,108149,Rock,2014,760,Olvido,Interlude,0
9353,108150,Rock,2014,625,La voz de los sin voz,Interlude,0
9354,108151,Rock,2014,692,Viernes de Nakba,Interlude,0
9355,108152,Rock,2014,894,Ecos del norte,Interlude,0
9356,108153,Rock,2014,1064,La senda del esclavo,Interlude,0
9357,108154,Rock,2014,1765,A la deriva,Interlude,0
9358,108155,Rock,2014,2926,Wounded knee 1890,Interlude,0
9359,108187,Rock,2014,971,Free In E,Alien Whale,0
9360,108188,Rock,2014,1861,Space Boots,Alien Whale,1
9361,108189,Rock,2014,172,Annointus,Alien Whale,0
9362,108190,Rock,2014,256,Astral Projections,Alien Whale,1
9363,108191,Rock,2014,287,Velvets/Blues,Alien Whale,0
9364,108192,Rock,2014,424,Garage,Alien Whale,0
9365,108290,Rock,2014,2920,What's This Magical,Celebration,1
9366,108291,Rock,2014,674,Junky,Celebration,0
9367,108292,Rock,2014,583,Honey Suckle Blue,Celebration,2
9368,108293,Rock,2014,1093,I will Not Fall,Celebration,0
9369,108294,Rock,2014,767,Great Pyramid,Celebration,1
9370,108295,Rock,2014,1809,Open Your Heart,Celebration,1
9371,108296,Rock,2014,872,Shelter,Celebration,0
9372,108297,Rock,2014,3550,Battles,Celebration,1
9373,108298,Rock,2014,3536,Kilimanjaro,Celebration,2
9374,108390,Rock,2014,4472,"Live Set on WFMU's Infinite Distortion - August 13, 2014",Civilized,1
9375,108502,Rock,2014,3810,Slender Man,Voodoo Puppets,2
9376,108503,Rock,2014,3498,Electric Chair Blues,Voodoo Puppets,3
9377,108504,Rock,2014,3359,Lewy,Botinki Ra,2
9378,108505,Rock,2014,4705,Prawy,Botinki Ra,3
9379,108918,Rock,2014,123,The Hazard,Awkward Girls,0
9380,108920,Rock,2014,141,Walk Away Records,Awkward Girls,0
9381,108924,Rock,2014,399,Can't Fix Crazy,Awkward Girls,0
9382,108925,Rock,2014,6592,Epic Adventure,Awkward Girls,0
9383,108926,Rock,2014,133,Bigger and Tighter 2,Awkward Girls,0
9384,108929,Rock,2014,578,House Beers,Awkward Girls,1
9385,108930,Rock,2014,173,Walt Whitman,Désir Decir,0
9386,108931,Rock,2014,66,I'm All Night,Désir Decir,0
9387,108932,Rock,2014,50,No More Apologies,Désir Decir,0
9388,108933,Rock,2014,141,Power Trash,Désir Decir,0
9389,108934,Rock,2014,133,Words,Désir Decir,1
9390,108935,Rock,2014,235,The Mountain,Désir Decir,1
9391,108936,Rock,2014,101,Laura Rose,Désir Decir,0
9392,108953,Rock,2014,1017,Prologue,The Mystery Artist,2
9393,108954,Rock,2014,851,Bones (part of flesh),The Mystery Artist,1
9394,108955,Rock,2014,1077,The Grave,The Mystery Artist,2
9395,108956,Rock,2014,1107,Fall Into My Knees,The Mystery Artist,0
9396,108957,Rock,2014,2505,Travels,The Mystery Artist,1
9397,108958,Rock,2014,1430,Hidden,The Mystery Artist,0
9398,108959,Rock,2014,1649,Into Her Arms,The Mystery Artist,0
9399,108960,Rock,2014,1573,The End Part 2,The Mystery Artist,0
9400,108961,Rock,2014,2278,Mr. Person,The Mystery Artist,2
9401,108962,Rock,2014,3623,Unquietness,The Mystery Artist,2
9402,108963,Rock,2014,1055,Released/Unbound,The Judy Blooms,0
9403,108964,Rock,2014,1607,Lovers Before,The Judy Blooms,0
9404,108965,Rock,2014,1542,Back To The Coast Of Love,The Judy Blooms,4
9405,108966,Rock,2014,2091,Swimming In Caves,The Judy Blooms,0
9406,108967,Rock,2014,2445,Cast Away,The Judy Blooms,2
9407,108968,Rock,2014,2561,Double Life,The Judy Blooms,1
9408,108969,Rock,2014,2572,Eyes Laureen,The Judy Blooms,2
9409,108970,Rock,2014,5091,Universal Brain,The Judy Blooms,3
9410,108987,Rock,2014,1040,In Images / Nothing To Remember,Vaniish,0
9411,108988,Rock,2014,1036,Search and Replace,Vaniish,0
9412,108989,Rock,2014,1350,Cold Fascination,Vaniish,1
9413,108990,Rock,2014,1679,Merge,Vaniish,1
9414,108991,Rock,2014,1733,Observatory Time,Vaniish,6
9415,108992,Rock,2014,3512,Loss Of Sensation,Vaniish,1
9416,109073,Rock,2014,1145,Killer,Kraus,2
9417,109074,Rock,2014,1319,The Wings of the Horse,Kraus,3
9418,109075,Rock,2014,313,On the Question of the Existence of Other People,Kraus,1
9419,109076,Rock,2014,1165,Rock Mucis,Kraus,1
9420,109077,Rock,2014,306,Concentrated Thought,Kraus,1
9421,109078,Rock,2014,390,Cry into Pillow,Kraus,1
9422,109079,Rock,2014,557,Dreame Gurl,Kraus,1
9423,109080,Rock,2014,568,Workers in Control,Kraus,2
9424,109081,Rock,2014,380,Coronation Song (Live),Kraus,1
9425,109082,Rock,2014,904,Love Crime (Live),Kraus,1
9426,109083,Rock,2014,1633,Cardigan in Cashmere,Kraus,2
9427,109203,Rock,2014,2961,C'est la vie,Mário Gajarský,3
9428,109235,Rock,2014,2431,Sha Na,Vicky and The Vengents,4
9429,109236,Rock,2014,396,Not Your Little Girl,Vicky and The Vengents,1
9430,109237,Rock,2014,454,Used To Be My Baby,Vicky and The Vengents,1
9431,109238,Rock,2014,412,The Time It Takes To Break A Heart,Vicky and The Vengents,0
9432,109240,Rock,2014,805,Outta My Mind,Vicky and The Vengents,1
9433,109349,Rock,2014,2398,Pride,intouch,2
9434,109350,Rock,2014,2893,Lost Holiday,TIGERBERRY,2
9435,109351,Rock,2014,1052,Wanted To Say,TIGERBERRY,2
9436,109352,Rock,2014,1414,Hard To Realize,TIGERBERRY,5
9437,109353,Rock,2014,967,Burn MF,TIGERBERRY,2
9438,109354,Rock,2014,1472,Killing My Time,TIGERBERRY,1
9439,109355,Rock,2014,3239,Beautiful Day,TIGERBERRY,4
9440,109356,Rock,2014,2551,Tragic Magic,TIGERBERRY,2
9441,109357,Rock,2014,3505,Dumb,TIGERBERRY,4
9442,109436,Rock,2014,1011,To Die a Thousand Deaths,Winkie,2
9443,109438,Rock,2014,418,Illuminated,Winkie,0
9444,109440,Rock,2014,287,My Eyes Are Closed When The Sun Comes Up,Winkie,0
9445,109441,Rock,2014,375,Arrows,Winkie,0
9446,109442,Rock,2014,382,The Line Up,Winkie,0
9447,109443,Rock,2014,561,Sometimes,Winkie,0
9448,109444,Rock,2014,916,The Safest Place Is Denial,Winkie,2
9449,109464,Rock,2014,960,Gold,The Pink Tiles,3
9450,109465,Rock,2014,559,Don't Be Shy,The Pink Tiles,1
9451,109466,Rock,2014,508,Mourning,The Pink Tiles,1
9452,109467,Rock,2014,749,The Boy I Love,The Pink Tiles,1
9453,109468,Rock,2014,3266,Ordinary Girl,The Pink Tiles,7
9454,109470,Rock,2014,1268,Boo The Cat,The Pink Tiles,1
9455,109471,Rock,2014,558,It's Difficult,The Pink Tiles,1
9456,109472,Rock,2014,694,Cut It Out,The Pink Tiles,3
9457,109473,Rock,2014,1002,Music Industry Event,The Pink Tiles,2
9458,109474,Rock,2014,1096,There She Goes,The Pink Tiles,1
9459,109475,Rock,2014,889,Stood Up,The Pink Tiles,1
9460,109476,Rock,2014,982,State Of The Nation,The Pink Tiles,4
9461,109481,Rock,2014,2671,Sick Joke,Doom,2
9462,109482,Rock,2014,626,Fear of the future,Doom,0
9463,109483,Rock,2014,373,Diseased,Doom,0
9464,109484,Rock,2014,541,Life Lock,Doom,0
9465,109485,Rock,2014,425,Bury The Debt,Doom,0
9466,109486,Rock,2014,301,Stripped Whipped and Crucified,Doom,0
9467,109488,Rock,2014,357,Open Mind Surgery,Doom,0
9468,109489,Rock,2014,431,Exploitation,Doom,0
9469,109490,Rock,2014,582,Human Meat,Doom,0
9470,109491,Rock,2014,373,Reasonable Force,Doom,0
9471,109492,Rock,2014,653,Natura Abuse,Doom,0
9472,109493,Rock,2014,1043,Nazi Die,Doom,1
9473,109494,Rock,2014,884,Relief,Doom,0
9474,109495,Rock,2014,1148,Pro Life Control,Doom,0
9475,109496,Rock,2014,1282,Suffer In Silence,Doom,0
9476,109497,Rock,2014,2989,Police Bastard,Doom,1
9477,109498,Rock,2014,801,Leavin' Me Hangin',The Electric Mess,2
9478,109499,Rock,2014,267,Every Girl Deserves A Song,The Electric Mess,1
9479,109500,Rock,2014,331,She's Got Something To Say,The Electric Mess,0
9480,109501,Rock,2014,203,There's Nothing You Can Do,The Electric Mess,0
9481,109502,Rock,2014,800,Beat Skipping Heart,The Electric Mess,0
9482,109503,Rock,2014,638,Get Me Outta The Country,The Electric Mess,1
9483,109504,Rock,2014,406,She Got Fangs,The Electric Mess,0
9484,109505,Rock,2014,936,House On Fire,The Electric Mess,1
9485,109506,Rock,2014,644,Lemonade Man,The Electric Mess,2
9486,109507,Rock,2014,1288,Better To Be Lucky,The Electric Mess,1
9487,109907,Rock,2014,458,Corridor,Ballroom,0
9488,109908,Rock,2014,125,Nail's Head,Ballroom,1
9489,109909,Rock,2014,130,Dismas Sun,Ballroom,1
9490,109910,Rock,2014,248,Slo-Mo,Ballroom,1
9491,109911,Rock,2014,318,Heart Of A Fish,Ballroom,1
9492,109912,Rock,2014,273,Burning Billy,Ballroom,1
9493,109913,Rock,2014,353,Anti-Hole,Ballroom,1
9494,109914,Rock,2014,1415,Over The Moon,Radiana,0
9495,109915,Rock,2014,209,After The Fall,Radiana,0
9496,109916,Rock,2014,611,Tigress On A Train Moving Fast,Radiana,0
9497,109917,Rock,2014,193,Brother Sun,Radiana,0
9498,109918,Rock,2014,160,The Invisible Heart,Radiana,0
9499,109919,Rock,2014,300,Mona Lisa Smile,Radiana,0
9500,109920,Rock,2014,418,Glass Mountain,Radiana,0
9501,110159,Rock,2014,1446,Sharon Shouldn't,The #1s,1
9502,110160,Rock,2014,1483,Favourite Game,The #1s,1
9503,110161,Rock,2014,914,Heartsmash,The #1s,0
9504,110162,Rock,2014,1143,Lie To Me,The #1s,0
9505,110163,Rock,2014,1307,Tell Me Why,The #1s,0
9506,110164,Rock,2014,1980,Long Way To Go,The #1s,2
9507,110165,Rock,2014,2180,Boy,The #1s,0
9508,110166,Rock,2014,2672,Sixteen,The #1s,0
9509,110167,Rock,2014,3272,I Wish I Was Lonely,The #1s,3
9510,110410,Rock,2014,2287,Against The Gates,Vows,4
9511,110411,Rock,2014,872,I Think I Remember,Vows,2
9512,110412,Rock,2014,705,Councillor,Vows,2
9513,110413,Rock,2014,1102,Stranger,Vows,3
9514,110414,Rock,2014,1128,Holy Youth,Vows,3
9515,110415,Rock,2014,1380,Symbol System,Vows,3
9516,110416,Rock,2014,2124,It's You,Vows,1
9517,110417,Rock,2014,3774,The Great Show,Vows,5
9518,110418,Rock,2014,568,I Dismember You,The Money Shot,0
9519,110419,Rock,2014,230,Stoked,The Money Shot,0
9520,110420,Rock,2014,276,Pills,The Money Shot,0
9521,110421,Rock,2014,278,Take The Knife,The Money Shot,0
9522,110422,Rock,2014,444,1969,The Money Shot,0
9523,110423,Rock,2014,314,1 & 9,The Money Shot,0
9524,110424,Rock,2014,581,Raw Dog,The Money Shot,0
9525,110425,Rock,2014,1038,Killer Clown,The Money Shot,2
9526,110426,Rock,2014,966,Money Shot,The Money Shot,2
9527,110429,Rock,2014,1334,Diver Blue,1-800-Band,3
9528,110430,Rock,2014,877,Here Comes Summer,1-800-Band,1
9529,110431,Rock,2014,252,Donna,1-800-Band,0
9530,110432,Rock,2014,218,Jackie's Wrong,1-800-Band,1
9531,110433,Rock,2014,296,One Time Goodbye,1-800-Band,0
9532,110434,Rock,2014,2251,Many Happy Returns,1-800-Band,0
9533,110544,Rock,2014,2361,Bayless,High Times,1
9534,110545,Rock,2014,1686,Fish Newark And Die,High Times,0
9535,110546,Rock,2014,3205,Two Maps And A Live Shot,High Times,1
9536,110631,Rock,2014,2131,Rift Canyon Valley,Eidetic Seeing,1
9537,110632,Rock,2014,1485,It's Brick Out,Eidetic Seeing,2
9538,110633,Rock,2014,1387,Deep Falafel Prophet,Eidetic Seeing,3
9539,110634,Rock,2014,2943,No Pilot,Eidetic Seeing,1
9540,110635,Rock,2014,1644,Primeribneon/Waves And Radiation,Eidetic Seeing,0
9541,110636,Rock,2014,3053,It's Not Blood It's Gamelan,Eidetic Seeing,2
9542,110637,Rock,2014,4736,Variations on a Reinterpretation of Lord Śiva,Eidetic Seeing,2
9543,110856,Rock,2014,1358,Ultimate Painting,Ultimate Painting,3
9544,110857,Rock,2014,1640,Rolling In The Deep,Ultimate Painting,3
9545,110858,Rock,2014,1048,Can't You See,Ultimate Painting,1
9546,110859,Rock,2014,985,Talking Central Park Blues,Ultimate Painting,3
9547,110860,Rock,2014,894,Three Piers,Ultimate Painting,2
9548,110861,Rock,2014,1256,Riverside,Ultimate Painting,3
9549,110862,Rock,2014,1671,Winter In Your Heart,Ultimate Painting,2
9550,110863,Rock,2014,1749,Ten Street,Ultimate Painting,2
9551,110931,Rock,2014,898,Salisbury Shake,Citizen Blast Kane,1
9552,110932,Rock,2014,609,Jungle Virgin Force,Citizen Blast Kane,1
9553,110933,Rock,2014,1351,Jaws HD,Citizen Blast Kane,1
9554,110934,Rock,2014,133,Beanhole Betty,Citizen Blast Kane,0
9555,110935,Rock,2014,587,Fastball,Citizen Blast Kane,1
9556,110936,Rock,2014,177,Honkbox,Citizen Blast Kane,0
9557,110937,Rock,2014,152,Nubbins,Citizen Blast Kane,0
9558,110938,Rock,2014,156,Garbage Night/Sweatpants Lament/Throggs Neck,Citizen Blast Kane,0
9559,110939,Rock,2014,214,Ol' Time Killin',Citizen Blast Kane,0
9560,110940,Rock,2014,627,Driving Down To Main Street (To Buy A New Hat),Citizen Blast Kane,0
9561,110941,Rock,2014,213,Reduced Lunch,Citizen Blast Kane,0
9562,110942,Rock,2014,423,Yamma Yamma Yamma,Citizen Blast Kane,0
9563,110943,Rock,2014,394,Timmy Forsythe,Citizen Blast Kane,1
9564,110944,Rock,2014,575,King Of The Park,Citizen Blast Kane,0
9565,110945,Rock,2014,1289,Sandwich Time,Citizen Blast Kane,3
9566,110959,Rock,2014,848,Silver Highway,Souvenir Driver,2
9567,110961,Rock,2014,1015,Paris,Souvenir Driver,1
9568,110963,Rock,2014,671,Girls with Masks,Souvenir Driver,1
9569,110964,Rock,2014,1075,Spin,Nate Wey,1
9570,110980,Rock,2014,3986,Time Forward,Antethic,5
9571,110981,Rock,2014,1369,Old Maui Girls,Antethic,2
9572,110982,Rock,2014,2312,This Game Has No Name,Antethic,5
9573,110983,Rock,2014,2225,Morning Glory,Antethic,4
9574,110984,Rock,2014,2528,White Whale,Antethic,5
9575,110985,Rock,2014,2874,Cheliuskin,Antethic,4
9576,110986,Rock,2014,824,flammes,Presque Maudit,0
9577,110987,Rock,2014,28,Déluge,Presque Maudit,0
9578,110988,Rock,2014,31,Démons,Presque Maudit,0
9579,110989,Rock,2014,25,croissance gigantesque,Presque Maudit,0
9580,110990,Rock,2014,37,Chevauchée fantastique,Presque Maudit,0
9581,110991,Rock,2014,186,Princesse du diable maudit,Presque Maudit,0
9582,110992,Rock,2014,32,Confession,Presque Maudit,0
9583,110993,Rock,2014,95,Emotion brouillard,Presque Maudit,0
9584,110994,Rock,2014,65,Puissance,Presque Maudit,0
9585,111207,Rock,2014,1393,Totem,Be Forest,6
9586,111208,Rock,2014,872,Ghost Dance,Be Forest,2
9587,111209,Rock,2014,371,Captured Heart,Be Forest,1
9588,111210,Rock,2014,769,Lost Boy,Be Forest,1
9589,111211,Rock,2014,425,Airwaves,Be Forest,2
9590,111212,Rock,2014,479,Totem II,Be Forest,1
9591,111213,Rock,2014,561,Sparkle,Be Forest,1
9592,111214,Rock,2014,561,Florence,Be Forest,1
9593,111215,Rock,2014,850,Hideaway,Be Forest,3
9594,111231,Rock,2014,1302,Revisiting Recurring,LAZY SALON,4
9595,111232,Rock,2014,562,Eighty Fived,LAZY SALON,6
9596,111233,Rock,2014,746,Long Windows,LAZY SALON,2
9597,111306,Rock,2014,10590,Where Is My Jaw?,Lately Kind of Yeah,6
9598,111307,Rock,2014,1430,Midnight Sweet Dark,Lately Kind of Yeah,1
9599,111308,Rock,2014,1622,Knight Sword,Lately Kind of Yeah,0
9600,111309,Rock,2014,1781,Meditate,Lately Kind of Yeah,0
9601,111310,Rock,2014,1795,Levitate,Lately Kind of Yeah,1
9602,111311,Rock,2014,2869,+4294 69 -1427,Lately Kind of Yeah,0
9603,111312,Rock,2014,1556,Ekphrastic,Lately Kind of Yeah,1
9604,111335,Rock,2014,4609,springtide,springtide,5
9605,111637,Rock,2014,871,01 Bones,Thee Irma & Louise,0
9606,111638,Rock,2014,737,02 Terminal beach,Thee Irma & Louise,0
9607,111639,Rock,2014,452,03 Up on the mountain,Thee Irma & Louise,1
9608,111640,Rock,2014,529,04 Mr. Vader wants to see you in his office,Thee Irma & Louise,0
9609,111641,Rock,2014,565,05 Laughing all the way to the morgue,Thee Irma & Louise,0
9610,111642,Rock,2014,475,06 Crooked mile,Thee Irma & Louise,0
9611,111643,Rock,2014,365,07 Pjerwoje znakomstwa,Thee Irma & Louise,0
9612,111644,Rock,2014,660,08 White hell,Thee Irma & Louise,0
9613,111645,Rock,2014,898,09 Formikula,Thee Irma & Louise,1
9614,111646,Rock,2014,1028,10 Ah yalan Irma,Thee Irma & Louise,0
9615,111658,Rock,2014,3690,awake,springtide,7
9616,111662,Rock,2014,351,Insect eyes,Nots,1
9617,111663,Rock,2014,112,Decadence,Nots,0
9618,111664,Rock,2014,212,Reactor,Nots,0
9619,111665,Rock,2014,444,Monochromatic,Nots,0
9620,111666,Rock,2014,122,Fix,Nots,0
9621,111667,Rock,2014,182,Strange Rage,Nots,1
9622,111668,Rock,2014,135,Dust Red,Nots,0
9623,111669,Rock,2014,133,Televangelist,Nots,1
9624,111670,Rock,2014,173,Get Along,Nots,0
9625,111671,Rock,2014,490,Black Mold,Nots,1
9626,111672,Rock,2014,653,White Noise,Nots,1
9627,111697,Rock,2014,274,Today More Than Any Other Day,Ought,0
9628,111698,Rock,2014,276,Pleasant Heart,Ought,0
9629,111699,Rock,2014,357,Waiting,Ought,1
9630,111700,Rock,2014,308,Habit,Ought,1
9631,111701,Rock,2014,946,New Calm Part 2,Ought,0
9632,111702,Rock,2014,690,Gemini,Ought,0
9633,111703,Rock,2014,588,You Don't Need Excuses To Be Good,Sloan,0
9634,111704,Rock,2014,764,Three Sisters,Sloan,0
9635,111705,Rock,2014,1104,Keep Swinging,Sloan,2
9636,111706,Rock,2014,778,Forty-Eight Portraits,Sloan,0
9637,111708,Rock,2014,1332,How You Got That Girl,Ex Hex,3
9638,111709,Rock,2014,1360,Beast,Ex Hex,1
9639,111747,Rock,2014,2962,We Might Be Dead By Tomorrow,Soko,2
9640,111748,Rock,2014,1764,Keaton's Song,Soko,2
9641,111760,Rock,2014,1159,"Hunted Down Live on WFMU's Infinite Distortion - November 19, 2014",Hunted Down,0
9642,111798,Rock,2014,706,A Murder Of Ravens,COW,1
9643,111799,Rock,2014,657,Amazing Cake,COW,0
9644,111800,Rock,2014,439,Yoy!,COW,0
9645,111801,Rock,2014,460,Muscle Memory,COW,0
9646,111802,Rock,2014,800,Frog Hollow,COW,1
9647,111803,Rock,2014,637,Red Lion,COW,1
9648,111804,Rock,2014,752,Wild Justice,COW,0
9649,111805,Rock,2014,920,The Escape Artist,COW,0
9650,111806,Rock,2014,1358,Flight From Time,COW,0
9651,111807,Rock,2014,2205,Four Ways In,COW,1
9652,111902,Rock,2014,1036,Mike Who Is Diary?,Camden,1
9653,111903,Rock,2014,725,Is Our Face Red,Camden,2
9654,111904,Rock,2014,921,You Seem Capable,Camden,1
9655,111905,Rock,2014,993,Of Course I'd Try To Save You,Camden,2
9656,111906,Rock,2014,1320,"The Sacred 70's, The Aching 80's (And Where We Were)",Camden,1
9657,111907,Rock,2014,1211,How To Make America Proud,Camden,0
9658,111908,Rock,2014,1376,Not Without Your Blessing,Camden,1
9659,111909,Rock,2014,1330,"A 'c' OK, But A 'd'?",Camden,0
9660,111910,Rock,2014,1921,Just Like Moscow Winter,Camden,0
9661,111911,Rock,2014,2502,"Darling, Applaud",Camden,2
9662,111968,Rock,2014,840,For Our Sake,Gal Pals,1
9663,111969,Rock,2014,395,Gold Rush,Gal Pals,0
9664,111970,Rock,2014,272,Song Three,Gal Pals,0
9665,111971,Rock,2014,268,But You Won't,Gal Pals,1
9666,111972,Rock,2014,586,Here's To The Girls,Gal Pals,1
9667,111973,Rock,2014,369,Almost Always,Gal Pals,1
9668,111974,Rock,2014,3164,Earthquake,Gal Pals,2
9669,111975,Rock,2014,348,Song Eight,Gal Pals,0
9670,111976,Rock,2014,525,The Yips,Gal Pals,0
9671,111977,Rock,2014,631,Song Ten,Gal Pals,1
9672,111978,Rock,2014,847,Do You Ever,Gal Pals,1
9673,111979,Rock,2014,1371,Song Twelve,Gal Pals,0
9674,111981,Rock,2014,1250,Mooks,Chat Logs,0
9675,111982,Rock,2014,2277,Eat Your Heart Out,Chat Logs,3
9676,111983,Rock,2014,1376,Nick Can't Cope,Chat Logs,0
9677,111985,Rock,2014,2146,Turned Heel,Chat Logs,2
9678,111986,Rock,2014,1059,Name Withheld,Even Twice,1
9679,111987,Rock,2014,395,Stella Howley,Even Twice,0
9680,111988,Rock,2014,600,Indifferent Light,Even Twice,0
9681,111989,Rock,2014,603,Figment,Even Twice,0
9682,111990,Rock,2014,1400,City Life,Even Twice,0
9683,111991,Rock,2014,941,Myriad,Even Twice,0
9684,111992,Rock,2014,1244,Audio Detective/Silver Fever,Even Twice,0
9685,111993,Rock,2014,1736,Brain Eater/Minus Zero Hour/Matter Of Pride,Even Twice,0
9686,112011,Rock,2014,797,Never Forgive,White Wards,1
9687,112012,Rock,2014,356,Paint Huffer,White Wards,0
9688,112013,Rock,2014,418,Cig Burns,White Wards,0
9689,112014,Rock,2014,516,New Song,White Wards,0
9690,112015,Rock,2014,1038,Evil Man,White Wards,2
9691,112020,Rock,2014,4866,Cherry Trees,springtide,2
9692,112065,Rock,2014,3313,She,Still Pluto,7
9693,112066,Rock,2014,4177,Lullaby,Still Pluto,6
9694,112216,Rock,2014,766,Killing (Version),Linnus,0
9695,112217,Rock,2014,814,Yesterday is Gone,Linnus,2
9696,112218,Rock,2014,879,Killing the Past,Linnus,0
9697,112313,Rock,2014,2213,Parliament,Cloudkicker,3
9698,112314,Rock,2014,2776,Chameleon,Cloudkicker,5
9699,112315,Rock,2014,3889,Digital Lightning,Cloudkicker,7
9700,112316,Rock,2014,3326,Hassan,Cloudkicker,3
9701,112317,Rock,2014,3510,Signal/Noise,Cloudkicker,8
9702,112318,Rock,2014,6268,Sky Guide,Cloudkicker,9
9703,112333,Rock,2014,343,Höstsonaten,Viva Belgrado,0
9704,112334,Rock,2014,191,Los Olivos,Viva Belgrado,0
9705,112335,Rock,2014,195,"Cáncer, Capricornio",Viva Belgrado,0
9706,112336,Rock,2014,175,~,Viva Belgrado,0
9707,112337,Rock,2014,225,La Reina Pálida,Viva Belgrado,1
9708,112338,Rock,2014,260,Osario,Viva Belgrado,0
9709,112339,Rock,2014,272,Córdoba 2014,Viva Belgrado,0
9710,112340,Rock,2014,384,Báltica,Viva Belgrado,0
9711,112341,Rock,2014,329,De Carne y Flor,Viva Belgrado,1
9712,112342,Rock,2014,342,Madreselva,Viva Belgrado,0
9713,112343,Rock,2014,386,Osario,Viva Belgrado,0
9714,112344,Rock,2014,527,Catedrales,Viva Belgrado,0
9715,112347,Rock,2014,543,( ),Viva Belgrado,1
9716,112348,Rock,2014,667,Terminalia,Viva Belgrado,0
9717,112349,Rock,2014,790,Reykjavík,Viva Belgrado,2
9718,112350,Rock,2014,1091,El Gran Danés,Viva Belgrado,2
9719,112495,Rock,2014,864,aQuarian,Linnus,3
9720,112496,Rock,2014,891,Unquiet Solace,Linnus,3
9721,112497,Rock,2014,1069,Geography,Linnus,3
9722,112509,Rock,2014,1750,Passing (instrumental),Linnus,4
9723,112510,Rock,2014,1019,Passing (complete),Linnus,2
9724,112523,Rock,2014,1956,Another perfect example,Action Will Be Taken,1
9725,112524,Rock,2014,1470,Psalm 42:10,Action Will Be Taken,2
9726,112525,Rock,2014,1751,History's written by the winners,Action Will Be Taken,2
9727,112526,Rock,2014,3066,Time bomb,Action Will Be Taken,1
9728,112527,Rock,2014,2806,While you're waiting for the revolution,Action Will Be Taken,2
9729,112528,Rock,2014,3284,Fix yourself,Action Will Be Taken,4
9730,112529,Rock,2014,2709,Remix 1,Action Will Be Taken,3
9731,112530,Rock,2014,3729,Remix 2,Action Will Be Taken,3
9732,112533,Rock,2014,2178,Passing (stripped),Linnus,2
9733,112733,Rock,2014,3151,Forsaken,Is,2
9734,112734,Rock,2014,2249,Summoning,Is,1
9735,112735,Rock,2014,3577,Reign of Incontestable Greatness,Is,1
9736,113063,Rock,2015,2981,Lust,intouch,4
9737,113136,Rock,2015,1031,Blind/Enough/Monk/Comes Down/Comes to You/White City,Honey,0
9738,113137,Rock,2015,802,Serpente,Rakta,0
9739,113138,Rock,2015,421,Secret,Rakta,0
9740,113139,Rock,2015,432,Life Comes From Death,Rakta,0
9741,113140,Rock,2015,1697,Take Your Time,Rakta,1
9742,113141,Rock,2015,672,Tudo Que E Solido / Ganex / Black Mob,Rakta,1
9743,113147,Rock,2015,695,6 Packs,The Cats,0
9744,113148,Rock,2015,224,Grave Desecrator,The Cats,0
9745,113149,Rock,2015,163,New Beneficiaries,The Cats,0
9746,113150,Rock,2015,208,Philadelphia Belongs To Me,The Cats,1
